age,education-num,hours-per-week,>50k,>50k_hat
38,13,40,1,1
22,6,40,0,0
34,10,62,0,0
57,9,38,0,0
43,10,32,0,0
49,16,60,0,1
47,9,48,0,0
44,14,60,1,1
27,9,40,0,0
78,4,15,0,0
30,13,40,0,0
22,13,40,0,0
37,9,60,1,0
48,13,56,1,0
43,10,45,1,0
26,9,40,0,0
20,9,40,0,0
25,9,30,0,0
24,9,40,0,0
45,10,50,1,1
49,9,40,0,0
19,10,32,0,0
29,13,40,0,1
43,10,40,1,1
17,6,10,0,0
39,13,60,0,1
50,9,40,1,0
42,5,35,0,0
41,13,40,0,1
31,2,37,0,0
20,10,15,0,0
51,9,50,1,1
45,10,42,0,1
41,9,40,0,0
56,13,40,1,1
29,10,70,0,0
44,13,40,1,0
33,12,60,0,1
39,11,40,0,0
41,9,32,0,0
59,13,40,0,0
22,9,40,0,0
26,13,45,0,0
44,9,40,1,0
43,9,40,0,0
33,14,45,1,1
29,9,40,0,0
24,10,35,0,0
37,9,40,0,0
22,9,40,0,0
37,16,35,0,1
41,10,55,0,0
28,4,55,0,0
23,13,15,0,0
57,9,40,0,1
19,10,20,0,0
19,9,70,0,0
90,9,30,0,0
58,10,40,1,0
30,12,52,0,0
19,10,20,0,0
37,10,40,0,0
35,11,65,0,0
22,10,50,0,0
21,10,30,0,0
53,3,40,0,0
57,15,36,0,1
46,7,40,0,0
46,13,38,1,1
35,10,40,0,0
42,10,45,1,1
24,10,40,0,0
21,9,50,0,0
34,9,40,0,0
35,9,40,0,0
33,10,40,0,0
61,10,16,0,0
40,10,49,0,0
47,11,35,0,1
29,8,40,0,0
30,10,45,0,0
24,7,45,0,0
39,9,40,0,0
60,13,40,0,0
20,10,56,0,0
52,9,40,0,0
31,11,60,1,0
34,9,30,0,0
35,10,40,0,0
48,9,45,0,0
18,7,20,0,0
41,11,70,1,0
23,9,40,0,0
21,9,40,0,0
42,9,40,0,0
22,9,40,0,0
47,10,45,0,0
19,10,25,0,0
45,9,40,0,0
41,14,40,0,0
42,12,40,1,1
45,14,70,1,1
42,13,40,1,1
31,15,99,0,0
28,10,50,0,0
36,10,40,0,0
34,15,55,1,1
20,8,40,0,0
50,9,60,0,0
56,3,40,0,0
26,13,45,0,0
54,6,43,0,0
31,10,40,0,0
26,10,55,1,1
40,13,45,0,1
46,14,40,1,1
59,9,24,1,0
44,14,40,0,1
45,6,40,0,0
20,10,18,0,0
54,12,40,1,1
58,10,40,1,0
33,13,55,1,1
22,9,40,0,0
28,13,50,0,1
40,9,40,0,0
46,10,40,1,1
41,10,20,0,0
42,9,40,0,0
25,9,40,0,0
57,10,40,1,1
30,10,40,1,0
23,9,32,0,0
26,13,35,0,0
51,6,35,0,0
24,9,40,0,0
28,9,25,0,0
26,9,40,0,0
44,14,45,0,1
32,14,45,1,0
36,9,24,0,0
47,10,50,0,0
24,10,40,0,0
32,10,40,0,0
60,14,50,0,0
21,10,40,0,0
25,9,40,0,0
49,9,40,0,0
27,13,40,0,0
23,13,45,0,0
23,6,60,0,0
49,13,40,1,1
42,9,30,0,0
50,14,60,1,1
46,10,40,0,0
48,10,40,0,0
34,13,60,1,1
39,5,40,0,0
33,11,50,0,0
31,11,38,0,0
56,10,40,0,0
34,13,40,0,0
37,13,40,0,0
19,7,20,0,0
33,6,40,0,0
35,9,35,0,0
30,9,40,0,0
47,10,40,0,0
29,11,40,0,0
30,13,50,0,0
31,10,37,0,0
32,12,40,0,0
51,3,8,0,0
50,9,40,0,0
20,10,38,0,0
36,9,60,0,0
22,13,35,0,0
27,13,45,0,1
35,13,50,1,1
36,10,40,0,0
45,14,50,1,1
19,9,40,0,0
53,4,99,0,0
36,5,50,1,0
27,11,36,1,0
27,10,70,0,0
43,9,40,0,0
32,12,40,0,0
72,11,25,0,0
27,11,40,0,0
57,4,40,0,0
35,7,40,0,0
19,6,39,0,0
73,4,40,0,0
30,9,50,0,0
69,7,20,0,0
32,13,40,0,0
47,9,40,1,0
75,10,13,0,0
39,10,60,1,0
23,9,25,0,0
18,6,10,0,0
46,12,38,1,1
31,10,40,0,0
22,4,40,0,0
47,14,40,1,1
35,9,45,0,0
30,16,40,1,1
51,11,40,0,0
24,9,50,0,0
22,10,40,0,0
44,10,50,0,0
54,9,50,1,1
50,14,40,1,1
32,9,40,0,0
52,9,40,1,0
42,16,50,0,1
60,10,27,0,0
24,13,40,0,0
67,3,40,0,0
48,9,40,0,0
29,13,55,0,0
23,10,40,0,0
26,13,40,0,0
50,9,40,0,0
35,9,40,1,0
30,9,46,0,0
38,9,25,0,0
32,10,16,0,0
48,9,40,0,0
39,12,59,0,0
40,9,40,0,0
30,13,55,1,0
42,9,40,0,0
31,9,40,0,0
31,9,45,0,0
19,9,30,0,0
30,9,45,0,0
20,10,40,0,0
32,12,40,1,1
32,13,32,0,0
39,15,65,1,1
26,10,40,0,0
30,9,54,0,0
30,12,50,1,0
54,16,50,1,1
49,13,50,1,1
31,6,40,0,0
22,10,30,0,0
20,10,40,0,0
31,9,40,1,0
30,13,40,1,1
38,10,40,0,0
35,10,25,0,0
26,13,40,0,0
25,7,99,0,0
20,12,30,0,0
41,10,40,0,0
33,9,40,0,0
69,4,10,0,0
50,9,48,0,0
37,11,40,0,1
26,13,50,0,0
63,13,40,1,0
31,12,55,0,0
67,10,8,0,0
46,15,60,1,1
32,11,40,0,0
23,10,40,0,0
34,13,60,1,1
55,10,24,1,0
64,4,25,0,0
37,13,50,1,1
51,13,40,0,0
43,14,40,1,1
38,14,60,1,1
22,10,25,0,0
33,9,40,0,0
43,13,7,1,1
18,8,18,0,0
25,11,40,1,1
31,9,34,0,0
29,10,40,0,0
36,13,50,1,1
25,13,40,0,0
58,10,42,0,0
21,10,40,0,0
58,13,30,1,1
33,9,35,0,0
26,10,45,1,0
28,10,46,0,0
43,9,40,0,0
40,9,45,0,0
37,9,40,0,0
19,9,30,0,0
34,13,62,1,0
45,13,48,1,0
47,9,30,1,0
41,10,48,1,1
33,13,70,1,1
31,5,40,0,0
43,13,50,0,1
65,10,45,0,1
42,10,50,0,0
24,10,40,0,0
55,14,40,1,1
33,13,50,1,1
26,9,45,0,0
44,10,45,1,1
32,10,45,0,0
56,13,50,1,1
39,10,45,0,0
35,7,90,0,0
23,10,40,0,0
30,10,60,0,0
45,10,40,0,1
24,9,50,0,0
20,7,40,0,0
24,8,38,0,0
53,10,45,1,1
38,6,40,1,1
36,10,56,0,0
57,9,40,1,0
42,9,40,0,0
42,10,40,0,0
24,13,40,0,0
64,13,40,0,0
43,9,40,1,1
43,15,30,1,1
53,16,40,0,1
25,13,25,0,0
29,13,40,0,1
33,9,40,0,0
27,9,40,0,0
21,10,40,0,0
50,14,50,1,1
48,15,45,1,1
50,9,40,0,0
32,9,40,0,0
42,11,40,0,0
69,16,40,1,0
37,14,50,1,1
30,10,40,1,0
26,10,20,0,0
43,9,35,0,0
23,9,40,0,0
42,9,35,0,0
34,11,45,1,1
24,9,30,0,0
37,13,40,0,0
31,9,50,0,0
30,9,70,1,1
51,9,52,0,0
43,9,40,1,0
44,12,45,0,0
73,10,6,1,0
40,10,40,1,0
23,13,40,0,0
39,13,50,1,1
66,9,20,0,0
44,4,40,0,0
50,10,75,0,0
42,9,40,0,0
34,9,35,0,0
30,8,75,0,0
52,9,40,0,0
19,4,33,0,0
44,10,40,0,0
47,9,35,0,0
42,7,45,0,0
32,9,40,0,0
24,13,15,0,0
37,9,40,0,0
64,10,20,0,0
59,9,45,0,0
76,4,25,0,0
45,11,40,1,1
17,7,30,0,0
40,13,40,1,0
30,10,40,0,0
28,8,40,0,0
65,9,65,0,0
20,10,15,0,0
26,9,40,0,0
43,9,40,0,0
59,10,40,0,0
45,14,40,0,0
52,4,7,0,0
46,15,48,0,0
28,10,45,0,0
67,14,55,1,1
30,9,40,0,0
64,9,50,0,0
39,9,24,0,0
27,9,40,0,0
37,13,40,0,1
30,13,40,1,1
23,13,40,0,0
51,10,45,0,0
27,5,40,0,0
33,9,40,1,0
59,9,40,0,0
18,10,37,0,0
47,10,38,0,0
45,4,48,0,0
26,13,15,0,0
27,14,40,0,0
32,9,40,0,0
28,9,70,0,0
35,10,50,1,1
20,10,40,0,0
59,7,35,0,0
38,12,40,1,1
43,6,42,0,0
48,9,80,0,1
27,8,40,0,0
21,9,40,0,0
48,14,52,0,0
57,13,80,1,1
40,5,40,0,0
18,8,35,0,0
18,10,12,0,0
22,10,30,0,0
51,16,40,1,1
59,9,40,0,0
40,14,38,1,1
25,9,40,0,0
34,7,50,0,0
28,13,40,0,0
32,10,55,1,0
52,14,40,1,1
48,9,45,0,0
44,9,40,0,0
39,9,45,0,1
58,11,60,0,0
28,9,40,0,0
38,13,40,1,1
39,13,40,0,0
43,13,28,0,1
39,12,60,0,1
41,13,35,1,0
44,10,80,0,0
33,9,20,0,0
31,13,30,0,0
36,13,40,1,1
36,10,40,0,0
46,10,40,0,0
49,9,40,0,0
21,10,55,0,0
19,1,36,0,0
47,13,60,1,1
35,10,40,0,0
20,10,20,0,0
49,14,40,1,1
36,9,40,0,0
23,5,20,0,0
36,9,55,0,0
35,16,40,1,1
32,9,40,0,0
50,14,40,1,1
49,14,40,0,0
56,9,40,0,0
57,10,16,0,0
50,3,37,0,0
23,10,60,0,0
61,9,40,0,0
31,14,40,0,0
64,9,24,0,0
24,10,40,0,0
44,10,40,1,1
24,13,55,1,0
42,14,60,1,1
20,9,26,0,0
45,9,40,0,0
26,9,40,0,0
40,10,40,0,0
40,10,40,0,0
37,10,70,1,1
38,12,60,0,0
53,13,40,0,0
41,10,40,1,0
46,16,40,1,1
50,13,50,1,1
47,9,40,0,0
20,10,25,0,0
33,9,40,1,0
27,13,40,0,0
47,10,40,1,1
51,13,60,0,0
19,10,10,0,0
45,14,30,0,0
29,9,30,0,0
24,10,24,0,0
38,9,40,1,0
24,13,40,1,0
69,12,6,0,0
33,9,40,0,0
45,9,44,1,0
36,13,45,0,1
17,6,30,0,0
23,13,40,0,0
47,14,60,1,1
40,16,40,1,1
35,10,40,0,0
22,10,30,0,0
36,13,40,0,0
46,6,40,0,0
55,3,40,0,0
64,9,40,0,0
35,7,35,0,0
54,9,40,0,0
36,9,40,0,0
31,9,44,0,0
23,9,40,0,0
41,13,60,1,1
50,6,45,0,0
42,13,40,0,0
38,12,40,0,0
41,13,40,0,1
65,5,45,0,0
55,8,30,0,0
48,11,40,0,0
19,10,24,0,0
24,10,40,0,0
41,9,40,0,0
20,9,30,0,0
45,9,35,0,0
58,8,40,0,0
55,4,40,0,0
40,9,40,0,0
52,13,40,0,0
47,4,40,0,0
28,11,5,0,0
23,10,40,0,0
33,10,50,1,1
38,9,50,0,0
22,9,40,0,0
26,13,40,1,0
30,13,60,1,0
35,10,50,0,1
31,13,20,1,1
46,13,55,1,1
31,9,40,1,0
31,11,42,0,0
23,7,50,0,0
39,10,45,1,1
69,5,40,0,0
26,9,40,0,0
42,14,40,0,1
40,10,70,1,0
26,10,42,0,0
45,8,40,0,0
18,9,40,0,0
20,9,40,0,0
32,14,20,0,0
35,9,4,0,0
37,11,38,0,0
43,13,40,0,1
61,9,17,0,0
28,13,60,1,1
77,9,20,0,0
63,6,45,0,0
26,11,40,0,0
23,6,40,0,0
52,10,45,0,0
66,9,4,0,0
43,13,60,0,0
38,13,40,0,0
35,12,40,0,0
24,9,48,0,0
30,13,15,0,0
49,10,30,0,0
46,11,40,0,0
19,9,40,0,0
62,10,40,0,0
58,15,40,1,1
32,13,40,1,1
56,10,50,1,0
17,5,25,0,0
31,13,25,0,0
36,13,40,0,0
51,13,45,1,1
24,10,50,0,0
31,13,60,0,0
64,9,38,0,0
35,9,30,0,0
49,6,70,0,0
19,10,11,0,0
32,5,40,0,0
22,9,40,0,0
67,9,5,0,0
45,9,40,0,0
35,13,40,0,0
56,14,25,0,0
27,9,40,0,0
48,9,40,0,0
37,9,50,1,1
26,12,75,0,0
46,14,40,0,0
47,9,36,0,0
26,9,35,0,0
57,6,60,1,0
40,13,45,0,0
42,7,40,0,0
24,13,40,0,0
55,15,10,0,1
33,9,40,0,0
44,13,50,1,1
47,9,40,0,0
43,9,40,0,0
37,13,50,1,1
53,14,38,1,1
52,13,40,1,1
59,9,45,1,1
17,8,20,0,0
41,14,65,0,0
36,9,35,0,0
53,10,48,1,0
26,13,45,0,0
56,9,25,0,0
61,9,40,0,0
24,13,40,0,0
47,10,70,0,1
39,9,10,0,0
40,9,52,0,0
32,9,34,0,0
28,9,45,0,0
46,9,43,1,0
65,13,40,0,0
21,10,20,0,0
19,10,15,0,0
19,9,40,0,0
59,9,45,0,0
45,14,55,0,0
61,9,50,1,1
59,9,45,0,0
47,13,40,1,1
28,11,40,0,0
38,9,20,0,0
21,10,30,0,0
46,5,40,0,0
65,9,14,0,0
75,10,16,0,0
18,10,48,0,0
51,9,40,0,0
34,13,50,0,1
54,9,54,1,1
48,13,55,1,1
19,10,35,0,0
46,5,40,0,0
24,10,40,0,0
34,12,40,0,0
33,9,45,0,0
26,10,40,0,0
19,9,25,0,0
48,14,45,1,1
53,13,20,1,1
40,13,15,0,0
29,11,50,0,0
34,9,40,0,0
47,11,55,0,0
42,10,40,0,0
41,13,40,0,1
21,9,40,0,0
28,8,45,0,0
40,1,40,0,0
36,10,20,1,1
38,13,28,1,1
55,4,60,0,0
29,13,64,1,0
26,9,40,0,0
52,13,40,1,1
61,5,20,0,0
30,13,40,0,0
40,13,45,1,1
53,9,46,1,1
44,13,45,0,0
41,13,65,1,1
43,13,40,0,0
52,9,40,0,0
47,10,45,0,0
41,13,40,0,1
38,13,55,1,1
38,10,45,0,0
53,9,50,0,0
49,9,40,1,1
52,9,25,0,0
46,16,45,1,1
23,11,40,0,0
37,9,40,0,0
28,10,45,0,0
35,13,50,0,0
35,11,45,0,0
40,12,44,0,1
27,14,45,1,1
37,9,42,0,0
53,13,40,1,1
59,10,40,1,1
45,10,40,0,0
67,10,20,1,1
20,10,40,0,0
36,10,65,0,1
40,9,40,0,0
46,9,40,1,1
39,10,45,0,0
35,9,40,0,0
51,9,50,0,1
39,15,55,1,1
44,10,40,0,0
30,9,40,0,0
57,2,35,0,0
54,12,50,1,1
46,9,45,1,0
21,10,20,0,0
35,6,60,0,0
21,9,40,0,0
44,13,45,0,1
35,9,40,0,0
36,7,40,0,0
40,9,40,0,0
35,10,40,0,0
17,7,12,0,0
18,7,40,0,0
61,9,6,0,0
42,10,40,0,0
23,10,40,0,0
25,9,34,0,0
31,13,47,0,0
21,9,40,0,0
66,5,30,0,0
20,10,47,0,0
23,13,40,0,0
58,9,35,1,0
31,10,40,0,0
36,12,15,0,0
33,9,40,0,0
28,9,40,0,0
45,13,60,1,1
79,9,24,0,0
56,8,40,0,0
47,11,38,1,1
26,13,40,0,0
39,13,40,1,0
37,9,40,0,0
22,9,40,0,0
25,13,60,0,0
35,13,45,1,1
25,9,40,1,0
47,13,60,1,1
32,9,40,0,0
36,9,50,0,0
30,10,10,0,0
44,10,40,0,0
58,7,50,0,0
37,14,45,1,1
64,11,10,0,0
22,10,40,0,0
54,9,60,1,0
28,13,4,0,0
28,10,40,0,0
23,7,60,1,1
26,7,40,0,0
55,13,60,1,1
25,13,30,0,0
45,9,40,0,0
25,9,35,0,0
27,9,40,0,0
23,11,40,0,0
31,13,50,0,0
49,10,65,0,0
17,8,16,0,0
20,10,40,0,0
70,14,8,0,0
36,10,38,0,0
25,9,40,0,0
55,10,50,1,1
28,13,43,0,1
26,9,60,0,0
50,10,22,0,0
57,9,40,0,1
47,9,46,0,0
19,9,30,0,0
37,9,30,0,0
43,9,40,0,0
68,6,20,0,0
31,13,40,1,1
28,13,40,0,0
34,14,60,0,0
50,16,60,1,0
30,13,55,0,1
38,10,60,0,0
41,10,40,1,1
23,10,20,0,0
45,10,40,0,0
29,13,40,0,0
49,10,22,0,0
23,10,50,0,0
53,9,40,0,0
27,13,40,0,0
33,9,50,0,0
35,14,40,1,1
32,11,40,0,0
23,13,40,0,0
24,9,40,0,0
67,9,32,0,0
28,3,40,0,0
24,13,15,0,0
22,10,50,0,0
34,9,44,0,0
59,10,35,0,0
20,9,25,0,0
25,13,20,0,0
21,10,12,0,0
49,10,45,1,1
20,9,48,0,0
61,14,60,1,1
19,10,28,0,0
19,9,58,0,0
59,13,40,0,0
19,10,15,0,0
42,9,45,0,0
54,9,37,0,0
35,11,40,0,0
27,12,40,1,0
50,16,50,1,1
39,13,40,1,1
47,13,70,0,1
32,10,50,0,0
18,9,25,0,0
39,9,40,0,0
23,10,24,0,0
25,9,40,0,0
34,15,60,1,0
45,7,76,1,1
20,10,20,0,0
31,9,45,0,0
47,9,40,0,1
38,10,40,1,0
38,9,40,1,1
22,10,55,0,0
43,10,38,1,1
42,9,50,1,0
53,13,60,1,1
32,10,55,0,0
25,13,40,1,0
29,13,42,1,1
23,13,20,0,0
26,9,50,0,0
64,2,40,0,0
37,10,40,0,0
29,9,25,0,0
27,9,40,0,0
21,10,40,0,0
23,10,40,0,0
46,9,40,0,0
23,9,40,0,0
42,9,40,1,0
25,7,40,0,0
31,9,40,0,0
31,7,40,0,0
54,9,40,0,0
59,13,43,1,1
44,13,45,0,0
30,13,40,1,1
30,10,20,0,0
55,13,35,0,0
24,7,50,1,0
35,10,40,0,0
51,10,45,0,1
47,9,43,0,0
19,10,36,0,0
45,13,30,0,0
26,13,45,0,0
20,6,40,0,0
19,7,10,0,0
18,9,20,0,0
23,9,30,0,0
21,10,30,0,0
34,10,48,1,0
55,10,84,0,1
54,9,30,0,0
19,9,40,0,0
29,9,40,0,0
63,9,20,0,0
35,13,40,0,0
25,9,40,0,0
31,10,32,0,0
45,13,46,0,0
30,14,10,0,0
35,13,40,1,1
21,9,20,0,0
33,13,40,0,0
55,12,40,1,1
21,6,40,0,0
51,9,40,0,0
47,8,55,0,0
34,13,40,0,0
49,6,48,0,0
45,10,40,1,1
60,7,20,0,0
36,14,40,1,1
17,7,25,0,0
46,10,40,0,0
33,9,46,0,0
17,6,10,0,0
30,9,40,0,0
57,6,30,0,0
67,10,8,0,0
50,9,40,0,0
19,9,25,0,0
30,9,30,0,0
47,4,40,0,0
48,9,16,1,0
35,10,40,0,0
22,9,50,0,0
43,15,50,1,1
34,4,10,0,0
25,8,43,0,0
32,9,40,1,1
47,14,55,1,1
55,9,16,0,0
19,9,60,0,0
71,13,16,0,0
55,10,40,1,0
47,15,48,1,1
27,13,40,0,0
18,9,25,0,0
33,13,50,1,0
36,11,50,1,1
58,5,40,0,0
21,11,46,0,0
27,10,40,0,0
44,13,12,0,0
33,6,45,0,0
62,13,40,0,1
20,9,40,0,0
33,9,30,0,0
24,13,15,0,0
36,15,60,1,1
43,10,50,1,1
41,9,38,0,0
40,12,40,0,0
27,9,40,0,0
30,6,50,0,0
38,13,45,1,1
25,9,65,0,0
20,9,8,0,0
26,11,35,0,0
25,13,40,0,0
37,9,40,0,0
36,9,45,0,0
19,7,30,0,0
32,13,50,0,0
21,11,40,0,0
55,13,35,0,0
27,9,40,0,0
28,13,40,0,1
34,9,40,0,0
39,11,40,0,0
41,13,40,1,1
42,13,32,0,0
58,10,42,0,1
49,9,40,0,0
54,6,40,0,0
19,9,60,0,0
33,13,45,1,1
35,9,80,1,1
29,7,40,0,0
29,11,40,1,0
61,13,40,1,1
47,10,44,1,1
23,13,38,0,0
56,5,40,0,0
40,10,40,1,1
71,10,35,1,0
35,8,20,0,0
56,9,35,0,0
53,9,48,1,0
20,6,40,0,0
24,13,50,0,0
49,10,40,0,0
29,9,40,0,0
17,5,6,0,0
46,10,40,0,0
54,14,45,1,1
33,10,40,0,0
52,10,50,0,0
51,10,20,0,0
20,10,25,0,0
19,10,12,0,0
29,9,40,1,0
37,9,35,1,0
50,4,40,0,0
29,10,40,1,0
44,13,50,1,1
23,12,44,0,0
45,10,60,0,0
35,10,40,0,0
51,5,40,0,0
48,10,35,1,0
38,11,50,0,0
22,9,40,0,0
45,12,40,0,0
19,9,40,0,0
81,9,20,0,0
24,10,40,0,0
44,16,40,1,1
47,9,40,1,1
30,9,50,1,1
22,13,40,0,0
49,9,40,0,0
51,15,40,0,0
47,15,40,1,1
18,9,20,0,0
34,9,40,0,0
49,9,60,0,0
40,13,50,0,0
34,13,20,0,0
48,4,40,0,0
25,9,40,0,0
80,9,8,0,0
42,12,24,0,0
49,6,99,0,0
25,9,38,0,0
28,12,32,0,0
35,10,40,0,1
65,3,21,0,0
48,9,32,0,0
19,10,20,0,0
18,8,30,0,0
26,13,50,0,0
22,9,20,0,0
21,9,40,0,0
18,9,30,0,0
20,10,15,0,0
30,10,40,0,0
48,9,45,0,0
45,12,55,0,0
37,9,40,0,0
40,9,40,0,0
31,13,40,0,0
32,11,64,0,0
36,15,30,1,1
35,9,30,0,0
23,10,6,0,0
26,9,40,0,0
32,13,40,0,0
25,14,40,0,0
29,9,40,0,0
25,10,25,0,0
27,9,45,1,0
28,11,38,0,0
76,10,30,0,0
77,10,20,0,0
53,8,40,0,0
28,13,35,0,0
23,10,30,0,0
38,11,36,1,1
34,10,20,1,0
35,14,45,1,0
37,13,36,0,0
44,10,40,0,0
34,13,65,1,0
30,10,45,1,0
23,14,20,0,0
40,14,48,1,1
35,9,40,0,0
46,13,40,1,1
44,13,20,0,1
31,9,99,0,0
20,9,45,0,0
37,5,65,0,0
23,9,30,0,0
38,13,40,1,1
23,13,40,0,0
20,9,12,0,0
60,6,40,0,0
53,9,40,1,0
42,4,40,0,0
29,13,48,0,0
59,4,40,0,0
45,9,40,0,0
47,10,20,0,0
69,9,24,0,0
35,12,16,0,0
32,10,40,0,0
38,3,40,0,0
31,13,45,0,0
25,9,40,0,0
43,13,35,1,0
22,10,50,0,0
32,13,45,1,1
44,14,35,0,1
66,10,20,0,0
28,13,40,0,0
42,7,40,0,0
36,13,40,0,0
40,2,45,0,0
62,9,40,1,0
47,12,67,0,0
29,10,25,0,0
27,9,40,1,0
28,9,40,0,0
37,11,40,0,0
45,14,40,0,0
23,10,40,0,0
43,9,45,0,0
43,9,40,0,0
36,15,40,1,1
25,10,43,0,0
43,5,40,0,0
56,9,40,1,1
52,9,40,1,0
42,10,40,0,0
34,12,45,0,0
49,9,40,0,0
58,9,38,0,0
17,8,15,0,0
20,10,25,0,0
31,7,25,0,0
57,9,40,0,0
41,10,40,0,0
37,13,40,0,0
63,13,56,0,0
19,10,12,0,0
47,10,80,0,1
49,9,55,0,0
70,3,40,0,0
17,7,16,0,0
42,10,40,0,0
23,10,40,0,0
49,13,40,1,1
41,12,50,0,0
72,10,25,1,0
23,13,55,0,0
38,10,40,0,0
40,13,40,0,1
27,14,30,0,0
45,10,40,0,0
56,9,40,1,0
22,11,40,0,0
35,12,40,0,0
33,9,70,0,0
19,10,30,0,0
23,9,40,0,0
31,13,40,0,0
38,10,42,0,0
25,13,44,0,0
37,10,40,0,0
55,9,25,0,0
38,12,40,0,0
23,9,40,0,0
22,13,40,0,0
24,13,8,0,0
26,9,35,0,0
23,9,40,0,0
26,9,40,0,0
24,13,55,0,0
38,10,60,0,1
33,9,37,0,0
25,10,40,0,0
52,13,40,1,1
51,9,40,1,0
37,9,40,0,0
21,9,40,0,0
90,9,12,0,0
43,9,60,0,0
39,9,35,0,0
48,12,50,1,1
50,10,40,1,0
46,9,40,1,0
47,9,40,1,0
34,10,40,1,1
29,9,45,0,0
36,13,55,1,0
38,9,45,0,0
52,10,95,1,0
32,11,40,0,0
26,13,40,0,0
64,13,40,0,0
23,9,45,0,0
27,9,40,0,0
26,9,50,1,0
19,9,40,0,0
39,9,48,0,0
61,9,40,0,0
37,10,40,0,0
33,9,16,0,0
30,11,35,0,0
31,14,50,0,1
53,13,50,1,0
57,14,45,1,1
33,9,50,0,0
36,9,47,0,0
17,7,16,0,0
30,14,40,1,1
47,9,40,0,0
19,10,10,0,0
55,10,40,1,1
43,10,50,0,0
61,9,16,0,0
54,12,50,1,1
23,9,16,0,0
33,13,40,1,0
37,13,40,0,1
28,9,40,0,0
32,8,40,0,0
56,9,40,0,1
37,10,15,0,0
38,9,38,0,0
26,9,30,0,0
41,13,24,0,1
29,9,35,0,0
63,9,55,0,0
28,14,40,1,1
54,10,47,0,0
37,9,50,0,0
70,9,14,0,0
25,8,40,0,0
55,13,8,0,0
17,6,20,0,0
22,10,50,0,0
30,13,40,0,0
20,9,20,0,0
30,10,40,0,0
54,9,40,1,0
34,13,60,0,0
26,9,45,0,0
31,9,40,0,0
34,6,40,0,0
35,6,40,0,0
48,13,40,1,1
19,10,40,0,0
68,9,20,0,0
49,10,50,0,0
44,9,60,1,1
25,10,50,0,0
78,9,20,0,0
59,9,40,0,0
20,9,40,0,0
28,9,40,0,0
67,9,10,0,0
50,14,55,1,1
30,13,40,1,1
83,6,50,1,1
45,13,35,0,0
52,9,40,0,0
19,9,3,0,0
20,10,30,0,0
33,9,35,0,0
52,9,40,0,0
53,13,57,0,0
55,9,40,0,0
41,10,40,1,0
25,13,40,0,0
37,10,40,0,0
46,11,60,0,1
40,9,52,1,0
28,11,40,1,0
42,9,46,0,0
18,9,20,0,0
22,13,20,0,0
32,6,80,1,0
21,11,40,0,0
58,9,20,1,0
26,9,60,0,0
23,13,50,0,0
62,4,50,0,0
36,10,12,1,0
55,9,38,0,0
25,13,50,0,0
47,9,7,1,0
29,10,45,0,0
43,9,40,1,0
33,13,40,0,0
46,10,40,1,1
20,9,40,0,0
58,9,40,0,0
53,9,40,1,1
23,13,40,0,0
28,12,35,0,0
40,14,40,0,1
78,13,20,1,1
50,10,40,1,1
45,9,40,0,0
52,13,40,1,1
73,4,10,0,0
37,9,45,1,1
40,9,22,0,0
44,10,99,0,1
30,9,40,0,0
17,6,30,0,0
21,10,10,0,0
30,14,40,1,1
41,13,60,1,1
35,9,40,0,0
25,6,40,0,0
54,9,56,1,0
37,10,75,1,1
46,11,30,0,0
19,10,10,0,0
53,16,50,1,1
61,3,45,0,0
18,7,20,0,0
38,13,40,0,0
19,9,40,0,0
23,13,24,0,0
39,13,60,0,1
36,10,60,1,1
20,10,10,0,0
34,13,40,1,1
61,15,50,1,1
65,9,59,0,0
22,13,30,0,0
21,10,40,0,0
40,10,40,1,1
39,9,70,0,0
31,9,50,1,0
45,13,45,0,0
57,16,35,0,1
29,13,40,0,0
31,10,40,0,0
35,13,40,0,0
51,14,60,1,1
20,9,40,0,0
28,13,40,0,0
31,9,40,0,0
26,9,16,0,0
45,9,55,0,0
50,13,40,1,1
22,10,40,0,0
28,10,40,0,0
28,10,50,0,0
52,10,40,0,0
39,10,30,0,0
29,9,40,0,0
39,12,40,0,0
52,9,38,0,0
27,10,40,0,0
59,9,40,0,0
23,10,40,0,0
42,10,40,1,1
39,10,40,1,1
19,7,20,0,0
43,10,40,0,0
34,16,45,1,1
23,9,40,0,0
51,10,40,0,0
18,9,20,0,0
40,9,40,0,0
36,13,55,1,1
58,7,20,0,0
47,10,40,1,1
34,9,40,1,0
64,9,99,0,0
20,10,20,0,0
23,10,25,0,0
50,9,40,0,0
20,9,20,0,0
39,9,50,0,1
27,10,40,1,0
25,9,40,0,0
33,11,50,0,0
55,13,45,1,1
38,10,40,0,0
41,9,25,0,0
17,7,15,0,0
29,9,25,0,0
27,9,38,0,0
49,10,40,1,1
52,9,38,0,0
34,9,30,0,0
22,10,40,0,0
45,10,50,1,1
25,10,40,0,0
33,6,40,0,0
38,10,40,1,1
32,3,40,0,0
24,13,40,0,0
48,4,32,0,0
30,9,50,1,1
74,10,40,0,0
24,9,60,0,0
32,10,40,0,0
20,10,50,0,0
27,9,40,0,0
22,13,40,0,0
22,3,48,0,0
24,10,40,0,0
32,9,40,0,0
47,10,40,1,0
62,9,40,0,1
40,11,40,0,0
36,12,44,1,1
47,13,50,0,0
35,11,40,0,0
29,9,60,0,0
